,username,mentionedUsers
4058,LondonArtvocate,[]
4059,benchidiele,[]
4060,CathyHickley,[]
4061,benchidiele,[]
4062,arthistorynews,[]
4063,benchidiele,[]
4064,EdwardsEdwrd,"['AndersChukwu', 'LiamWat700612', 'sam17266749', 'TinaBob2021', 'BigGiraffeAW']"
4065,SALOMEmodelsUA,[]
4066,tibetcurator,['mus_ethno_group']
4067,_IPascual,[]
4068,Was_Ihr_Wollt,"['LeoLopezLujan', 'DrDonnaYates']"
4069,Alflamont,"['JANUSZCZAK', 'arthistorynews']"
4070,artnews,[]
4071,AnnKnaut,[]
4072,ManuelaBoatca,[]
4073,ExpandingGerman,[]
4074,FranciskaB,[]
4075,profdanhicks,[]
4076,Provenance_LUL,[]
4077,profdanhicks,[]
4078,FelwineSarr,[]
4079,alexmarshall81,[]
4080,RGAMeyer,['EmekaOkoye']
4081,GUnrecht,"['HenrietteReker', 'Koeln', 'kulturSPK', 'OBAPALACEBENlN', 'YusufTuggar', 'Museumsdienst', 'GrueneKoeln', 'ddorfpoko', 'snoep00994354', 'KSTA', 'WDR']"
4082,nosmotG,[]
4083,RGAMeyer,"['victorsozaboy', 'profdanhicks', 'YusufTuggar']"
4084,prm_laurita,['GUnrecht']
4085,GUnrecht,"['MPKretschmer', 'SachsenDe', 'kulturSPK', 'skdmuseum', 'OBAPALACEBENlN', 'YusufTuggar', 'GovernorObaseki', 'LVanmensch', 'ddpostkolonial', 'LPostkolonial', 'MDR_SN']"
4086,PrehiStorytellr,['SZ']
4087,GUnrecht,"['HeikoMaas', 'GermanyDiplo', 'AA_Kultur', 'GERonAfrica', 'OBAPALACEBENlN', 'EMOWAA_', 'spdde', 'spdbt', 'EskenSaskia', 'helgelindh', 'CarstenBrosda']"
4088,Oreofeoluwaaa,[]
4089,GUnrecht,"['kulturSPK', 'OBAPALACEBENlN', 'hparzinger', 'BundesKultur', 'GovernorObaseki', 'dadjaye', 'YusufTuggar', 'jhaentzschel', 'SZ']"
4090,jsf,[]
4091,juergenzimmerer,['coloniallegacy']
4092,juergenzimmerer,[]
4093,jott_el,[]
4094,juergenzimmerer,[]
4095,haemanns,['SusaMem']
4096,OneworldNews,['BarnabyPhillips']
4097,UCL_IAS,"['profdanhicks', 'UCL_IAS', 'UCL_SPRC', 'denrelesonariwo', 'GI_London1', 'bungatuffie']"
4098,diversehistory,[]
4099,MnJad2,"['medusas_heid', 'DrDonnaYates']"
4100,UnitedAfrika07,"['blakcultur', 'malikade247']"
4101,paddydocherty,['HurstPublishers']
4102,Diversehistory2,[]
4103,NickyGrantMusic,['_amiekirby']
4104,iip_program,[]
4105,surajmenon,[]
4106,sustulsa,[]
4107,GUnrecht,"['HeikoMaas', 'GermanyDiplo', 'GovernorObaseki', 'OBAPALACEBENlN', 'Mi_Muentefering', 'MiguelBergerAA', 'GERonAfrica', 'GERonStratCom', 'AA_Kultur', 'CarstenBrosda', 'YusufTuggar', 'NewsNigeria_']"
4108,UnitedAfrika07,['blakcultur']
4109,nosmotG,[]
4110,Alonso_GD,"['TheSnowDreamer', 'SeanTynan']"
4111,basilabia,['TheNewNigerian_']
4112,diversehistory,[]
4113,JrehnJ,[]
4114,GUnrecht,"['KuK_TUBerlin', 'SPIEGEL_Politik', 'BundesKultur', 'kulturSPK', 'YusufTuggar']"
4115,profdanhicks,"['caicogalarza', 'olimpiuurcan', 'MCHammer']"
4116,sexyqwin,[]
4117,GUnrecht,"['hparzinger', 'kulturSPK', 'GovernorObaseki', 'OBAPALACEBENlN', 'YusufTuggar', 'profdanhicks']"
4118,VascoDaGappah,['profdanhicks']
4119,GUnrecht,"['GovernorObaseki', 'GermanyDiplo', 'AA_Kultur', 'OBAPALACEBENlN', 'MFA_Nigeria', 'YusufTuggar', 'victorsozaboy', 'dadjaye', 'profdanhicks']"
4120,GUnrecht,"['GermanyDiplo', 'OBAPALACEBENlN', 'GovernorObaseki', 'MFA_Nigeria', 'YusufTuggar', 'NigeriaNcmm', 'BundesKultur', 'LVanmensch', 'snoep00994354', 'profdanhicks', 'katebrownDE', 'CathyHickley', 'BarnabyPhillips', 'victorsozaboy', 'KuK_TUBerlin']"
4121,kulturSPK,"['GermanyDiplo', 'GovernorObaseki', 'hparzinger']"
4122,tashatam14,"['_SaveOurStatues', 'NigelBiggar']"
4123,profdanhicks,"['caicogalarza', 'olimpiuurcan', 'MCHammer']"
4124,npdhore,[]
4125,WestAfricanUni1,['chax255']
4126,_Jujitsu_,"['sharjahart', '100_worlds']"
4127,emmanueludeonwu,[]
4128,JonPiccini,['profdanhicks']
4129,TheKillaBunny,"['PatrickCH', 'Rajio']"
4130,WomensUAPNetwrk,"['olimpiuurcan', 'MCHammer', 'profdanhicks']"
4131,magmidd,['Jamiejhagen']
4132,julianrademeyer,['BarnabyPhillips']
4133,julianrademeyer,['BarnabyPhillips']
4134,politicaltours,['BarnabyPhillips']
4135,upthewoodenhill,[]
4136,LoicTheStoic,['EllieMRoberts']
4137,BritSchoolGC,[]
4138,DonaldMBrown79,['OliverDowden']
4139,politicaltours,['BarnabyPhillips']
4140,LoicTheStoic,[]
4141,iip_program,[]
4142,FHeimburger,[]
4143,NorwoodCreech,[]
4144,BBC_Culture,['BarnabyPhillips']
4145,CapeNever,"['khanyie04', 'mmodiba10']"
4146,StatuesSpeaking,[]
4147,AfricanManOrig1,['KenRoth']
4148,Mike85895,[]
4149,politicaltours,['BarnabyPhillips']
4150,SammyBytes,['abstractica']
4151,baronvonbowen,"['BBCRadio2', 'theJeremyVine', 'rgshw', 'RGSHWArt']"
4152,GeorgeTMcCready,"['BBCRadio2', 'theJeremyVine', 'TheBathFestival']"
4153,tony_como,[]
4154,SmartAtuadi,[]
4155,CranfieldHerCri,[]
4156,zone_african,[]
4157,CultureWorksAus,[]
4158,amenzeiyamu,"['BarnabyPhillips', 'uwagbale_', 'profdanhicks']"
4159,MaMo_,['dondee_don']
4160,MKSerumaga,"['RichardSsuna', 'madugian']"
4161,I_VG,"['smallandcross', 'GawadHeba', 'MidEastInEurope']"
4162,WordsmithSaxon,[]
4163,GUnrecht,"['faznet', 'MFA_Nigeria', 'YusufTuggar', 'OBAPALACEBENlN', 'KuK_TUBerlin']"
4164,ENG89480755,['BBCWorld']
4165,VardasGeorge,['byzantinologue']
4166,DrDaramola,"['Lola_UMich', 'profdanhicks']"
4167,raydowd,[]
4168,diversehistory,[]
4169,smilinglion71,[]
4170,KwaziMoyo96,[]
4171,ShinyEsty,"['Joannechocolat', 'LadyAurelius']"
4172,tusksandall,[]
4173,Cened,"['nyanjewanyanje', 'TheNjoroge']"
4174,GUnrecht,"['TheLondonLib', 'victorsozaboy', 'profdanhicks', 'ward_esme', 'BundesKultur', 'hparzinger', 'kulturSPK']"
4175,iip_program,[]
4176,DrDavidLRoberts,[]
4177,SkdSavant,['Telegraph']
4178,kidehen,[]
4179,kidehen,[]
4180,skepticafro,"['YaleArtGallery', 'bajamushiya']"
4181,LukePepera,['WellManneredXS']
4182,illegaladverts,[]
4183,UnitedAfrika07,"['uchdamann', 'k_swainson', 'rare_worth', 'funshographix']"
4184,EnsBot,[]
4185,ArchaeoLilith,['profdanhicks']
4186,GUnrecht,"['BarnabyPhillips', 'BBC', 'OBAPALACEBENlN', 'victorsozaboy', 'EMOWAA_', 'profdanhicks', 'lossonpierre']"
4187,indiainpixels,[]
4188,blackfastest1,['analuciaraujo_']
4189,mokersel,[]
4190,Naomi_Daw,[]
4191,metaburbia,['JTasioulas']
4192,brunogarcez,['BarnabyPhillips']
4193,OneworldNews,[]
4194,OneworldNews,"['BarnabyPhillips', 'BBCNews']"
4195,VasBlackwood,[]
4196,FujiiPonta,[]
4197,editeszegedi,['BarnabyPhillips']
4198,AMarkWalker,['BarnabyPhillips']
4199,emergentp,['Mis_TAught']
4200,TheRetweeterNg,"['FT', 'OneworldNews']"
4201,BarnabyPhillips,"['FT', 'OneworldNews']"
4202,ccreweread,[]
4203,LizFawcett,['BarnabyPhillips']
4204,ThePiper,[]
4205,soutikBBC,['BarnabyPhillips']
4206,bld2013,"['jash147', 'OU_FASS']"
4207,rinachandran,[]
4208,SleemHasan786,[]
4209,JJMcAvoy,"['jeremymstamper', 'CollishawJason', 'mgiant', 'cornpuddy', 'TheDweck']"
4210,TheNedBarnett,[]
4211,baka23,"['deephouse44', 'Aitchweb', 'LabourAreToast']"
4212,chirikure,[]
4213,UserName_KOT,"['KiMuiruri', 'BozNegritude', 'wmnjoya', 'Forbes', 'DavidNdii', 'Nigel_Farage']"
4214,SAmalgamated,"['leftendo', 'GeomeTribal']"
4215,ShinyEsty,['JoEdwards41']
4216,risiadele,['AshaRangappa_']
4217,teengenerate_08,['BryanKnight_']
4218,profdanhicks,[]
4219,LonelyTower,[]
4220,sourdoughchef,"['viet_t_nguyen', 'Tin_House']"
4221,UnitedAfrika07,[]
4222,Nnuhrudeem,[]
4223,OUFreeLearning,[]
4224,foolsandbairns,['Reuters']
4225,judi_sutherland,"['RiddlywalkerB', 'PaulbernalUK', 'dracasaga']"
4226,lossonpierre,['ItalianAcademy']
4227,MarkBracegirdle,['mrjamesob']
4228,valartblog,['valartblog']
4229,LisaO_SKINMETRO,"['MCHammer', 'LAX']"
4230,BooksPajamas,"['historic_ly', 'profdanhicks']"
4231,MedievalMidEast,['RachelSchine']
4232,KenyonClassics,"['UniofOxford', 'Pitt_Rivers', 'StCrossCollege', 'KenyonCollege']"
4233,Manu2uNL,[]
4234,JLynnFraser1,[]
4235,diversehistory,[]
4236,LaLiberal2,"['columbiatexan', 'GabbieKDrice']"
4237,AntiqueArtNZ,[]
4238,SabrinaSpiher,['britishmuseum']
4239,magusuk89,['madcatacres']
4240,iip_program,[]
4241,DVSUtm,"['UniofOxford', 'Pitt_Rivers', 'nytimes']"
4242,ChuxEkere,[]
4243,profdanhicks,"['LydiaEbdon', 'RadioX']"
4244,honorhonorhono,[]
4245,profdanhicks,['RadioX']
4246,UCL_IAS,"['profdanhicks', 'UCL_IAS', 'UCL_SPRC']"
4247,YesMyro,['BBCAfrica']
4248,YesMyro,['BBCWorld']
4249,JaimeCarroll87,"['theoriginalkyla', 'Thetruthengland', 'softuchihaa', 'CoachCotterell', '_PeterHunt']"
4250,franc_bube,"['Merry_Rissa', 'mxmsworld']"
4251,static_shabazz,['jewish_activist']
4252,ZozanP,[]
4253,sebastian_byron,['Nigel_Farage']
4254,Hosmeriana,['Danielle_J_Thom']
4255,fasahatraylor,['jelani9']
4256,iip_program,[]
4257,GUnrecht,"['LVanmensch', 'LVanmensch', 'skdmuseum', 'YusufTuggar', 'MPKretschmer', 'SachsenDe', 'OBAPALACEBENlN', 'prm_laurita']"
4258,CrowsQuartz,[]
4259,tonythomasldn,[]
4260,GUnrecht,"['snoep00994354', 'profdanhicks', 'Koeln', 'pejulayiwola', 'OBAPALACEBENlN', 'victorsozaboy', 'LVanmensch', 'HenningMelber', 'konradinkunze', 'flowermanase', 'Museumsdienst', 'HenrietteReker', 'YusufTuggar', 'NigeriaBerlin', 'YusufTuggar', 'NigeriaBerlin', 'snoep00994354']"
4261,KingswoodSch,['britishmuseum']
4262,profdanhicks,"['snoep00994354', 'GUnrecht', 'Koeln', 'pejulayiwola', 'OBAPALACEBENlN', 'victorsozaboy', 'LVanmensch', 'HenningMelber', 'konradinkunze', 'flowermanase', 'Museumsdienst', 'HenrietteReker', 'YusufTuggar', 'NigeriaBerlin']"
4263,snoep00994354,"['GUnrecht', 'Koeln', 'pejulayiwola', 'OBAPALACEBENlN', 'victorsozaboy', 'LVanmensch', 'profdanhicks', 'HenningMelber', 'konradinkunze', 'flowermanase', 'Museumsdienst', 'HenrietteReker', 'YusufTuggar', 'NigeriaBerlin']"
4264,GUnrecht,"['snoep00994354', 'Koeln', 'pejulayiwola', 'OBAPALACEBENlN', 'victorsozaboy', 'LVanmensch', 'profdanhicks', 'HenningMelber', 'konradinkunze', 'flowermanase', 'Museumsdienst', 'snoep00994354', 'Koeln', 'HenrietteReker', 'YusufTuggar', 'NigeriaBerlin']"
4265,ThomCheney,[]
4266,Dr_MaiMusie,"['profdanhicks', 'MCHammer']"
4267,egtcooke,[]
4268,rabbitholer,['NeuroDrugDoc']
4269,jon_d_doe,['MrOdanz']
4270,caillemillner,[]
4271,johnedwinmason,[]
4272,FrontRowMezz,[]
4273,ArtMusicLife,[]
4274,tokyojojo,['MelLebowski']
4275,Oluwafayabomi,[]
4276,GUnrecht,"['snoep00994354', 'Koeln', 'pejulayiwola', 'OBAPALACEBENlN', 'victorsozaboy', 'LVanmensch']"
4277,anthony11230,[]
4278,rbresler,[]
4279,jsf,[]
4280,andyhelliwell,"['wmarybeard', 'ArtyBagger', 'Alan_Measles']"
4281,diversehistory,[]
4282,artcrimeHQ,[]
4283,omo_im_tired,"['HSmu12', 'LadWitted', 'AfricaFactsZone']"
4284,2Serenity,[]
4285,kidehen,[]
4286,psychicboi,"['Vegetablehighl2', 'SparklesFluffy', 'TheJC92', 'piersmorgan']"
4287,psychicboi,"['Vegetablehighl2', 'SparklesFluffy', 'TheJC92', 'piersmorgan']"
4288,GUnrecht,"['kulturSPK', 'hparzinger', 'BundesKultur', 'MARKKhamburg', 'LindenMuseum', 'skdmuseum', 'weltkulturenffm', 'MFK_Muenchen', 'AA_Kultur', 'LVanmensch', 'PPR_Dahlem', 'YusufTuggar', 'OBAPALACEBENlN', 'victorsozaboy', 'profdanhicks']"
4289,NaijaHistoryGrp,[]
4290,zeaqraht,[]
4291,iip_program,[]
4292,LawrenceCrimmi1,[]
4293,johnedwinmason,['Sisonkemsimang']
4294,danielwaweru,[]
4295,KathrynBtweets,[]
4296,supllx,[]
4297,LawrenceCrimmi1,['MCHammer']
4298,saimajakhtar,['profdanhicks']
4299,danagasta1,[]
4300,mayameme,[]
4301,GUnrecht,"['tazgezwitscher', 'brueckemuseum', 'KuK_TUBerlin', 'kulturSPK']"
4302,skin_blister,['profdanhicks']
4303,GUnrecht,"['skdmuseum', 'LVanmensch', 'MPKretschmer', 'SachsenDe', 'YusufTuggar', 'textcultures', 'OpenRestitution', 'iip_program', 'Was_Ihr_Wollt']"
4304,_benjamming,[]
4305,IAL_art_law,[]
4306,MCHammer,['YouTube']
4307,ItsFnarf,['iheartSAM']
4308,PlutoPress,[]
4309,histanthro,['profdanhicks']
4310,artnet,[]
4311,ArtHistoryElon,"['profdanhicks', 'MCHammer']"
4312,PlutoPress,"['profdanhicks', 'artnet']"
4313,profdanhicks,['victorsozaboy']
4314,artrecovery,[]
4315,cgartadvisory,[]
4316,nosmotG,[]
4317,slyarak,['MixingChris']
4318,lunaticcarl,[]
4319,diversehistory,[]
4320,diversehistory,[]
4321,Mirrorman73,"['DreadlockedJ', 'BristolCouncil']"
4322,iip_program,[]
4323,VardasGeorge,"['museumofbc', 'profdanhicks']"
4324,OneworldNews,"['BarnabyPhillips', 'FT']"
4325,timbeejones,[]
4326,ShanKothari,"['Tom40204195', 'britishmuseum']"
4327,gorny91,"['josblack110', 'KRUZAA_']"
4328,NaijaHistoryGrp,['EventbriteUK']
4329,BarnabyPhillips,"['FemiOke', 'enotimages']"
4330,AbbasAdejonwo,"['dillon_jadva', 'morangocereja7']"
4331,Convolver,['itseviekay']
4332,FemiOke,"['BarnabyPhillips', 'royafrisoc']"
4333,ARobertsjourno,['BarnabyPhillips']
4334,BarnabyPhillips,['FT']
4335,IAAS_Forum,[]
4336,iip_program,[]
4337,ces_uc,[]
4338,rhtwit0987,['WulfgarTheBard']
4339,everythingsings,[]
4340,ddbogdanovic,['boulezian']
4341,Azurana,[]
4342,rhaplord,[]
4343,hofrench,[]
4344,DBattistella,[]
4345,joepenney,[]
4346,PlutoPress,['profdanhicks']
4347,TanyaHarrod,"['PeterMandler1', 'profdanhicks']"
4348,johnedwinmason,"['cocofusco1960', 'profdanhicks']"
4349,andrewahala,"['MCHammer', 'profdanhicks']"
4350,Royce_Ellis_,[]
4351,johnedwinmason,"['cocofusco1960', 'profdanhicks']"
4352,jott_el,[]
4353,joepenney,['nosmotG']
4354,GUnrecht,"['pejulayiwola', 'Koeln', 'HenrietteReker', 'koeln_museum', 'Museumsdienst', 'campusgruen_k', 'GrueneKoeln', 'nosmotG']"
4355,GUnrecht,"['kulturSPK', 'ForumHumboldt', 'YusufTuggar', 'OBAPALACEBENlN', 'OpenRestitution', 'profdanhicks', 'nosmotG']"
4356,Pitt_Rivers,"['profdanhicks', 'Pitt_Rivers', 'artnet']"
4357,nosmotG,[]
4358,PlowdenAndSmith,"['artnet', 'AndrwGoldstein', 'profdanhicks', 'UniofOxford', 'Pitt_Rivers']"
4359,WritingHelena,['Real_HistoryGuy']
4360,GUnrecht,"['CarstenBrosda', 'MARKKhamburg', 'PublicHistoryHH', 'hh_bkm', 'mkghamburg', 'profdanhicks', 'YusufTuggar', 'OpenRestitution']"
4361,Real_HistoryGuy,[]
4362,DTaylor75103399,"['rexkpit', 'MarkGrote']"
4363,___SAMO,['kelechnekoff']
4364,kidehen,['Clubhouse']
4365,kidehen,['MCHammer']
4366,brkinibeachriot,[]
4367,catdavison,[]
4368,PeterMandler1,[]
4369,PeterMandler1,[]
4370,PeterMandler1,[]
4371,PlutoPress,"['profdanhicks', 'artnet']"
4372,Prison_Health,"['profdanhicks', 'PlutoPress']"
4373,LevineRx,"['MCHammer', 'profdanhicks', 'PlutoPress', 'JoinClubhouse']"
4374,artnet,[]
4375,artnews,[]
4376,ItsFnarf,"['MCHammer', 'DSAArchaeology']"
4377,PlutoPress,['profdanhicks']
4378,magusuk89,['ProfDaveAndress']
4379,Thomas23353301,"['DavidCampaign', 'Santos09909', 'Koolest_Djtush', 'MayowaPeters4', 'profdanhicks']"
4380,GUnrecht,"['ForumHumboldt', 'KuK_TUBerlin', 'ARTEde', 'FelwineSarr', 'SiwaLemba', 'YusufTuggar', 'LVanmensch', 'kulturSPK', 'StadtmuseumBLN', 'HumboldtLabor', 'OBAPALACEBENlN', 'timkun69']"
4381,NarenMenon1,[]
4382,artnews,[]
4383,lindsichka,[]
4384,GUnrecht,"['skdmuseum', 'LVanmensch', 'MPKretschmer', 'SachsenDe', 'YusufTuggar', 'OBAPALACEBENlN', 'victorsozaboy', 'BASjournal']"
4385,camillemarys,['profdanhicks']
4386,artnet,[]
4387,royafrisoc,[]
4388,Linksfraktion,"['GUnrecht', 'profdanhicks', 'helgelindh', 'KarambaDiaby', 'MdB_Freihold', 'KirstenKappert', 'OWvonHoltz', 'cducsubt', 'spdbt', 'GrueneBundestag', 'EskenSaskia', 'YusufTuggar']"
4389,ElizeBiermann,[]
4390,GUnrecht,"['profdanhicks', 'helgelindh', 'KarambaDiaby', 'MdB_Freihold', 'KirstenKappert', 'OWvonHoltz', 'cducsubt', 'spdbt', 'Linksfraktion', 'GrueneBundestag', 'EskenSaskia', 'YusufTuggar']"
4391,artrecovery,[]
4392,cgartadvisory,[]
4393,dianalizia,[]
4394,unchillable_red,[]
4395,LippyKidMusic,[]
4396,YannMurray,[]
4397,incogafrican,[]
4398,OUFreeLearning,[]
4399,GroovySciFi,[]
4400,OldDreyfusard,"['tomaashby', 'MCHammer', 'MCHammer']"
4401,DreadlockedJ,"['Mirrorman73', 'robparsons', 'MuseumsAssoc']"
4402,ProfDaveAndress,[]
4403,PropCazhPM,"['profdanhicks', 'PlutoPress']"
4404,Mirrorman73,"['robparsons', 'MuseumsAssoc']"
4405,robparsons,"['Mirrorman73', 'MuseumsAssoc']"
4406,gretchjenn,"['magmidd', 'youtu']"
4407,archaeo_corey,['DSAArchaeology']
4408,LynchKenny,"['BlairApgar', 'GeorgeThePoet', 'DavidOlusoga']"
4409,Leb_Tigre,[]
4410,VardasGeorge,"['thetimes', 'britishmuseum']"
4411,UyiosaOM,[]
4412,MissMcKenna394,['profdanhicks']
4413,tankthatalibi,[]
4414,DavidCampaign,['barry_richards']
4415,DavidCampaign,['BydysawdCatrin']
4416,GUnrecht,"['pejulayiwola', 'HenrietteReker', 'Koeln', 'OBAPALACEBENlN', 'Museumsdienst', 'GrueneKoeln', 'KoelnSPD', 'KSTA', 'YusufTuggar']"
4417,alexjacobs,['cyleidah']
4418,monakareem,[]
4419,LaLiberal2,[]
4420,BydysawdCatrin,"['odietrich_', 'AmgueddfaCymru']"
4421,philclark79,[]
4422,plunderedart,[]
4423,UnitedAfrika07,"['Mentuhotep2k18', 'AfroN8V', 'CKHyppolite', 'Onitaset', 'BakaOmubo', 'athrazhur']"
4424,MyGineration,"['Righdearna', 'ManLikeMeyler_4']"
4425,DavidCampaign,[]
4426,DavidCampaign,"['Thomas23353301', 'Santos09909', 'Koolest_Djtush', 'MayowaPeters4', 'profdanhicks']"
4427,Dr_Reb_Shepp,"['AbitiAdebo', 'brutherf']"
4428,DrK_W1984,['WheelerSimon']
4429,DrK_W1984,['WheelerSimon']
4430,Abberh_suicide,[]
4431,TucyTales,['profdanhicks']
4432,PropCazhPM,[]
4433,profdanhicks,[]
4434,WeberLiza,"['profdanhicks', 'victorsozaboy']"
4435,FarleyyTasha,[]
4436,Justin_Hewart,"['profdanhicks', 'victorsozaboy']"
4437,profdanhicks,"['Tomi_Oladipo', 'victorsozaboy']"
4438,profdanhicks,['victorsozaboy']
4439,BarnabyPhillips,[]
4440,m_sherrington,[]
4441,karlusss,[]
4442,mrmatthewkelly,['YouTube']
4443,Vdelane1Delaney,['YouTube']
4444,kmacfong,[]
4445,cannibality,['duh_nuun']
4446,BishopsgateInst,[]
4447,profdanhicks,['OpenLinkArtData']
4448,LynchKenny,"['AlexChalkChelt', 'britishmuseum']"
4449,republicjournal,[]
4450,republicjournal,[]
4451,JamesRi28324977,"['AMA06505356', 'profdanhicks']"
4452,ColeIqrah,[]
4453,BydysawdCatrin,[]
4454,UCBAfrica,['HearstMuseum']
4455,VardasGeorge,['nybooks']
4456,NickyGrantMusic,"['profdanhicks', 'HearstMuseum']"
4457,pfister_samuel,"['profdanhicks', 'HearstMuseum']"
4458,NaijaHistoryGrp,[]
4459,NaijaHistoryGrp,[]
4460,BarnabyPhillips,[]
4461,ThomasSmaberg,['realVoxVulgaris']
4462,barry_richards,[]
4463,Podcastacular,[]
4464,novindoost,"['OneworldNews', 'BarnabyPhillips']"
4465,Diversehistory2,[]
4466,profdanhicks,"['NMIreland', 'V_and_A']"
4467,profdanhicks,[]
4468,kyleg1461,['davidhaigh']
4469,EdoSocials,[]
4470,Detribalized_1,"['tizzlesoft', 'AfricaFactsZone']"
4471,Annebethjordan1,['dinahorji']
4472,CMArtReviews,"['SamiraAhmedUK', 'Sathnam', 'britishmuseum']"
4473,ItzQuauhtli,[]
4474,Diversehistory2,[]
4475,NickyGrantMusic,['MarcFennell']
4476,Paracelsus1092,[]
4477,youwon_getover,"['GargoyleSpanker', 'BeriNikola', 'Femi_Sorry']"
4478,LeftForum,['PlutoPress']
4479,Diversehistory2,[]
4480,ndzhang,"['historymemesNG', 'CSMFHT']"
4481,V_of7forms,[]
4482,ORIASUCB,[]
4483,Jonny_Stevens1,"['WK1__', 'UKGOSSIPTV']"
4484,WK1__,"['Jonny_Stevens1', 'UKGOSSIPTV']"
4485,TomMcGr,[]
4486,NickyGrantMusic,"['GeorgeThePoet', 'YouTube']"
4487,Nalood,[]
4488,maxsiollun,"['HurstPublishers', 'FolaFagbule', 'DoubleEph', 'CassavaRepublic', 'paddydocherty', 'BarnabyPhillips', 'OneworldNews', 'profdanhicks', 'PlutoPress']"
4489,maxsiollun,"['HurstPublishers', 'FolaFagbule', 'DoubleEph', 'CassavaRepublic', 'paddydocherty', 'BarnabyPhillips', 'OneworldNews']"
4490,owenblacker,['PlutoPress']
4491,darksun_studio,[]
4492,NeSAtweets,[]
4493,sridhartweet,[]
4494,theglamacademic,['eventbrite']
4495,nejafeja,['dannybirchall']
4496,StatuesSpeaking,[]
4497,Ian_S_Dixon,[]
4498,juergenzimmerer,['HenkelStiftung']
4499,FowlerMuseum,"['profdanhicks', 'UniofOxford', 'nytimes']"
4500,maggsvibo,"['Ty_Seidule', 'jeffglor', 'CBSThisMorning', 'mikejason73', 'profdanhicks']"
4501,akadoor,[]
4502,BedalesSchool,[]
4503,coloniallegacy,"['juergenzimmerer', 'SABCNews']"
4504,juergenzimmerer,"['SABCNews', 'YouTube']"
4505,juergenzimmerer,[]
4506,TUBAAOwls,['TempleLibraries']
4507,JamesClammer,"['profdanhicks', 'AJEnglish']"
4508,Gwendoline2305,['MattWalby']
4509,ScottPatrickPhD,[]
4510,MissFultonHist,['eventbrite']
4511,donnakaz,[]
4512,Thatadityaiyer,"['profdanhicks', 'AJEnglish']"
4513,rbresler,[]
4514,bebopgirl1969,[]
4515,coffeephilosoph,[]
4516,kesheldon52,['profdanhicks']
4517,gupta_diya,['profdanhicks']
4518,anthonyrichter,[]
4519,CultureWorksAus,[]
4520,PlutoPress,"['profdanhicks', 'PublicBooks']"
4521,GUnrecht,"['kulturSPK', 'hparzinger', 'ForumHumboldt']"
4522,Anuraag_Shukla,[]
4523,GuerrillaGsOT,[]
4524,LaurieMcGuire20,[]
4525,Crowpuppy,[]
4526,3goddezz,[]
4527,KtyYahoo,[]
4528,michelevicat,[]
4529,Bridget_Bray,[]
4530,Prison_Health,[]
4531,campdenlitfest,['profdanhicks']
4532,BMo2xl,[]
4533,Fantomas2go,[]
4534,Spanishcountry,[]
4535,iamabayorr,[]
4536,iamabayorr,[]
4537,kosmographe_,[]
4538,Naomi_Daw,"['profdanhicks', 'hyperallergic']"
4539,AntiFaMama,[]
4540,sedgate,[]
4541,karisiagichuke,['profdanhicks']
4542,GUnrecht,"['LVanmensch', 'lossonpierre', 'profdanhicks', 'hyperallergic', 'LVanmensch', 'profdanhicks', 'BrutishMuseum']"
4543,abeerallamj,[]
4544,andrewahala,"['LouvreAbuDhabi', 'profdanhicks']"
4545,SPSalisbury,[]
4546,globalmuseum,[]
4547,frochaix,['Pocket']
4548,peterwmcmahon,[]
4549,TheNedBarnett,[]
4550,NegarraAKudumu,"['hyperallergic', 'sunrara']"
4551,lesliepeirce1,[]
4552,McGly1,[]
4553,profdanhicks,['hyperallergic']
4554,profdanhicks,"['royafrisoc', 'Pitt_Rivers']"
4555,brolezholloway,[]
4556,VardasGeorge,[]
4557,GUnrecht,"['mich_stefanie', 'mich_stefanie', 'Koeln', 'pejulayiwola', 'LVanmensch', 'InitiativePers2', 'YusufTuggar']"
4558,anexact,"['profdanhicks', 'sophie_springer']"
4559,GUnrecht,"['dadjaye', 'EMOWAA_', 'OBAPALACEBENlN', 'YusufTuggar', 'NigeriaNcmm', 'OpenRestitution']"
4560,PlutoPress,"['peterkennardx', 'lolaolufemi_', 'femnistecondept', 'maxhaiven', 'profdanhicks']"
4561,GUnrecht,"['museumkulturen', 'musethno', 'museumrietberg', 'OBAPALACEBENlN', 'NigeriaNcmm', 'YusufTuggar', 'RGAMeyer', 'profdanhicks', 'PPR_Dahlem']"
4562,MrFortuneTeach,['BBCRadio2']
4563,lauraheathstout,['profdanhicks']
4564,AMarkWalker,"['maxsiollun', 'BarnabyPhillips', 'Telegraph', 'thetimes', 'godgate223', 'profdanhicks']"
4565,tadethompson,['britishmuseum']
4566,AMarkWalker,[]
4567,MsQuinnHistory,['YouTube']
4568,BarnabyPhillips,['ChristiesInc']
4569,musgalhistgroup,['profdanhicks']
4570,GUnrecht,"['rbbKultur', 'kulturSPK', 'hparzinger', 'ForumHumboldt', 'YusufTuggar', 'OBAPALACEBENlN', 'GovernorObaseki', 'NigeriaNcmm', 'RGAMeyer', 'profdanhicks']"
4571,ruthkennedy,"['marxculture', 'dominiccampbell']"
4572,MeetingUk,[]
