,container_type,source,bib,filled,gsrank,pub_url,author_id,num_citations,url_scholarbib,url_add_sclib,citedby_url,url_related_articles,eprint_url
529,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'effacements de la mémoire', 'author': ['A Michael'], 'pub_year': '2019', 'venue': 'NA', 'abstract': ""Je cherche Oluyenyetuye, bronze d'Ife Il est à Bonn, répond la lune Je cherche  Ogidigbonyingboyin, masque du Bénin Il est à Londres, répond la lune  perte est liée à des événements violents, douloureux ou tragi- ques ( n du royaume d'Abomey en 1892, sac de Benin""}",False,530,https://core.ac.uk/download/pdf/303954540.pdf,[''],0,/scholar?q=info:NotjIlWsfuQJ:scholar.google.com/&output=cite&scirp=529&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=NotjIlWsfuQJ&ei=HzvGYJAY7YDL1g-P_K1A",,"/scholar?q=related:NotjIlWsfuQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://core.ac.uk/download/pdf/303954540.pdf
530,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'REPUBLIQUE DU BENIN', 'author': ['IDESS DE SANTE'], 'pub_year': '2002', 'venue': 'NA', 'abstract': ""VIH/SIDA AU BENIN  Mis en oeuvre depuis 1994, le Projet de Renforcement du Système des Santé en République du Bénin, appelé Projet Santé 1I-BAD, a  Au niveau départemental, un séminaire de restitution de la mission d'étude au Canada et en Côte d'Ivoire sur la GDISS a""}",False,531,https://documents.worldbank.org/curated/en/372451468206678659/pdf/E24540v20FRENCH0dechets0biomedicaux.pdf,[''],0,/scholar?q=info:71OF3zClHCIJ:scholar.google.com/&output=cite&scirp=530&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=71OF3zClHCIJ&ei=ITvGYInpN4WVy9YPo6OPmAM",,,https://documents.worldbank.org/curated/en/372451468206678659/pdf/E24540v20FRENCH0dechets0biomedicaux.pdf
531,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Issues in the international market for cultural heritage', 'author': ['V Ginsburgh', 'F Mairesse'], 'pub_year': '2013', 'venue': 'Handbook on the Economics of Cultural …', 'abstract': ""A historical paradox: Once in London, the bronzes participated to undermining the concept of Europe's superiority, which, in reality, allowed the looting'.11  and draws the following strong conclusion '[t]here is much market- driven hypocrisy buried with the subject of restitution""}",False,532,https://www.elgaronline.com/downloadpdf/edcoll/9780857930996/9780857930996.00016.pdf,"['baPT09QAAAAJ', '']",2,/scholar?q=info:tpJ6WvlMd6IJ:scholar.google.com/&output=cite&scirp=531&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=tpJ6WvlMd6IJ&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=11706910390221443766&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:tpJ6WvlMd6IJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://pdfs.semanticscholar.org/b179/5f659f803f68d87acebd02bc533d85153e25.pdf
532,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'and the Art Museum', 'author': ['J CUNO'], 'pub_year': '2019', 'venue': 'Toward a Global Middle Ages: Encountering the World …', 'abstract': 'https://news. artnet. com/art-world/benin -bronzes-restitution-1322807/. Brown, Robert L. 2014. Carrying Buddhism: The Role of Metal Icons in the Spread and Development of Buddhism. Amsterdam: J. Gonda Fund Foundation of the KNAW. Buchthal, Hugo. 1938'}",False,533,https://books.google.com/books?hl=en&lr=&id=j_qdDwAAQBAJ&oi=fnd&pg=PA249&dq=benin+bronzes+restitution&ots=syyrh0mj85&sig=i_PC-IKQsLoov99T9tO_slKz_Uc,[''],0,/scholar?q=info:rGYEKOxbCVEJ:scholar.google.com/&output=cite&scirp=532&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=rGYEKOxbCVEJ&ei=ITvGYInpN4WVy9YPo6OPmAM",,"/scholar?q=related:rGYEKOxbCVEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
533,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'African Art: The Journey from Ethnological Collection to the Museum of Art1', 'author': ['A Pawłowska'], 'pub_year': '2020', 'venue': 'MUzeológia', 'abstract': ""Casts of Benin bronzes, Egyptian antiquities and parts of mummies, Senufu masks from Cote d'Ivoire, Zulu wooden figures and beadwork from South Africa, Ife bronze heads from Nigeria, the Bushongo carvings from the Congo were acquired through exchange and included in""}",False,534,https://www.muzeologia.sk/index_htm_files/mkd_4_20_def.pdf#page=162,['Py3X-NQAAAAJ'],1,/scholar?q=info:AU5Zss95IF8J:scholar.google.com/&output=cite&scirp=533&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=AU5Zss95IF8J&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=6854612565815283201&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:AU5Zss95IF8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.muzeologia.sk/index_htm_files/mkd_4_20_def.pdf#page=162
534,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Legislative and administrative implementation of 1970 UNESCO Convention by African states: the failure to grasp the nettle', 'author': ['F Shyllon'], 'pub_year': '2014', 'venue': 'International Journal of Cultural Property', 'abstract': 'Other countries that are doing so are Benin, Burkina Faso, Cape Verde, Congo (Brazzaville), Equatorial Guinea, Egypt  The requesting state must bear the cost of restitution  Following the dispersal of the Ife bronze heads, the colonial government hurriedly made an order in'}",False,535,https://www.cambridge.org/core/journals/international-journal-of-cultural-property/article/legislative-and-administrative-implementation-of-1970-unesco-convention-by-african-states-the-failure-to-grasp-the-nettle/F126E1EE1B696ED70F074EFAF0F8B687,[''],2,/scholar?q=info:Kichiz3d9VwJ:scholar.google.com/&output=cite&scirp=534&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Kichiz3d9VwJ&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=6698503277180430122&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Kichiz3d9VwJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
535,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Treasures from the South Seas', 'author': ['G Krüger'], 'pub_year': 'NA', 'venue': 'GEORGIA AUGUSTA', 'abstract': 'researchers. Georgia Augusta 8| 2011 37 INSPIRING RESEARCH The Ethnographic Collection Bronze head of the Edo people from Benin/Nige- ria. The  Collection. The collection was the subject of a restitution debate as early as 1996'}",False,536,https://www.researchgate.net/profile/Jochen_Heinrichs/publication/251879281_New_life_for_old_plants/links/544fa90d0cf2279b80c225d0/New-life-for-old-plants.pdf#page=37,[''],0,/scholar?q=info:-loYPvqWc20J:scholar.google.com/&output=cite&scirp=535&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=-loYPvqWc20J&ei=ITvGYInpN4WVy9YPo6OPmAM",,"/scholar?q=related:-loYPvqWc20J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.researchgate.net/profile/Jochen_Heinrichs/publication/251879281_New_life_for_old_plants/links/544fa90d0cf2279b80c225d0/New-life-for-old-plants.pdf#page=37
536,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Reparations to Africa', 'author': ['RE Howard-Hassmann'], 'pub_year': '2018', 'venue': 'NA', 'abstract': 'The ICC defines reparations to encompass “restitution, com- pensation and rehabilitation.”12 However, this definition applies to reparations to individual victims by persons convicted by the ICC of perpetrating crimes against them'}",False,537,https://www.degruyter.com/document/doi/10.9783/9781512821734/html,['ac45OdYAAAAJ'],73,/scholar?q=info:VmitLgWWKZYJ:scholar.google.com/&output=cite&scirp=536&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=VmitLgWWKZYJ&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=10820344528736446550&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:VmitLgWWKZYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
537,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Preserving Culture during War: How to Prevent Terrorist Groups from Profiting from the Sale of Antiquities', 'author': ['C Libman'], 'pub_year': '2019', 'venue': ""Suffolk Transnat'l L. Rev."", 'abstract': ""heritage and interna- tional solutions). As far back as the Treaty of Westphalia (1648), peace treaties fos- tered the post-war protection of cultural property by including restitution clauses. Id. The United States' 1863 Instructions""}",False,538,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/sujtnlr42&section=15,[''],0,/scholar?q=info:t-8CBBvrpTwJ:scholar.google.com/&output=cite&scirp=537&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=t-8CBBvrpTwJ&ei=ITvGYInpN4WVy9YPo6OPmAM",,"/scholar?q=related:t-8CBBvrpTwJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
538,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Relations between Archaeologists and the Military in the Case of Iraq–Reply to Price, Rowlands, Rush and Teijgeler', 'author': ['J Curtis'], 'pub_year': '2011', 'venue': 'Cultural Heritage, Ethics, and the Military', 'abstract': ""162 Bai Bureh 161 Behanzin of Dahomey 161 Benin 161163170 Benin Iya 158  75 British National Bibliography 71 Brocton Camp 131 Brodie, N 122 bronze horses from  Code of Practice for Governing Bodies 72 Museums and Galleries Commission 'Restitution and Repatriation""}",False,539,https://books.google.com/books?hl=en&lr=&id=_dRnaZS9L3wC&oi=fnd&pg=PA214&dq=benin+bronzes+restitution&ots=zjp9qAwLYb&sig=6ULoQ0GQJ00hFB22lpSH_RhG1hA,[''],7,/scholar?q=info:NOWctkCSpAIJ:scholar.google.com/&output=cite&scirp=538&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=NOWctkCSpAIJ&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=190437890895701300&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:NOWctkCSpAIJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://pdfs.semanticscholar.org/9c20/65591b3ba7426ca7bf19b45de5a05504f40e.pdf
539,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The Hermitage and Pushkin exhibits: an analysis of the ownership rights to cultural properties removed from occupied Germany', 'author': ['SS Stephens'], 'pub_year': '1995', 'venue': ""Hous. J. Int'l L."", 'abstract': 'Page 1. THE HERMITAGE AND PUSHKIN EXHIBITS: AN ANALYSIS OF THE OWNERSHIP RIGHTS TO CULTURAL PROPERTIES REMOVED FROM OCCUPIED GERMANY S. Shawn Stephens^ TABLE OF CONTENTS I. Introduction 61 II. Preliminary Objections 65 III'}",False,540,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/hujil18&section=8,[''],29,/scholar?q=info:yrZXPsRyPiYJ:scholar.google.com/&output=cite&scirp=539&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D530%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=yrZXPsRyPiYJ&ei=ITvGYInpN4WVy9YPo6OPmAM","/scholar?cites=2755766209182414538&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:yrZXPsRyPiYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
540,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'African renaissance and Ubuntu philosophy', 'author': ['P Boele van Hensbroek'], 'pub_year': '2001', 'venue': 'NA', 'abstract': 'Page 1. AFRICAN RENAISSANCE AND UBUNTU PHILOSOPHY Special Issue QUEST An African Journal of Philosophy Vol. XV No. 1-2, 2001 V ol. XV No. 1-2, 2001 Centre for Development Studies University of Groningen Editor Pieter Boele van Hensbroek'}",False,541,https://scholarlypublications.universiteitleiden.nl/access/item%3A2716810/view,[''],5,/scholar?q=info:9GAM30oIyR0J:scholar.google.com/&output=cite&scirp=540&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=9GAM30oIyR0J&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=2146255815081484532&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:9GAM30oIyR0J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://scholarlypublications.universiteitleiden.nl/access/item%3A2716810/view
541,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Un rituel original de l'Age du Bronze: les inhumations en fosse des sites des Estournelles et de La Plaine à Simandres (Rhône)"", 'author': ['F Blaizot', 'F Thiériot', 'F Cordier', 'S Thiebault', 'E Thirault'], 'pub_year': '2000', 'venue': 'Gallia préhistoire', 'abstract': ""11. Un rituel original à la fin de l'Age du Bronze. 201  7) . Il repose contre la paroi nord- nord-est de la fosse, la tête à l'ouest et les pieds à l'est ; la restitution de sa position, non lisible directement, demande une analyse à partir de l'enregistrement effectué sur le terrain""}",False,542,https://www.persee.fr/doc/galip_0016-4127_2000_num_42_1_2173,"['', '', '', '', '']",10,/scholar?q=info:PDPv9rcy9RsJ:scholar.google.com/&output=cite&scirp=541&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=PDPv9rcy9RsJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=2014572174021440316&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:PDPv9rcy9RsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.persee.fr/doc/galip_0016-4127_2000_num_42_1_2173
542,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Orphan artefacts: investigating classical objects in the Iziko collection, Cape Town', 'author': ['T Welman-Hawkes'], 'pub_year': '2020', 'venue': 'NA', 'abstract': 'Page 1. “Orphan artefacts”: investigating classical objects in the Iziko collection, Cape Town Thandi Welman-Hawkes Dissertation presented for the degree of Doctor of Philosophy in the Faculty of Arts and Social Sciences at Stellenbosch University'}",False,543,http://scholar.sun.ac.za/handle/10019.1/108039,[''],0,/scholar?q=info:hwyUCOXdVAAJ:scholar.google.com/&output=cite&scirp=542&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=hwyUCOXdVAAJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak",,"/scholar?q=related:hwyUCOXdVAAJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://scholar.sun.ac.za/bitstream/handle/10019.1/108039/welmanhawkes_orphan_2020.pdf?sequence=2&isAllowed=y
543,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Fossés, enceintes et peste noire en Afrique de l'Ouest forestière (500-1500 AD). Réflexions sous canopée"", 'author': ['GLF Chouin'], 'pub_year': '2013', 'venue': 'Afrique: Archéologie & Arts', 'abstract': ""Au Togo, comme au Bénin, il est fort probable que des sites à enceinte restent à identifier, à  de tous les états et dynasties qui s'y rattachent, y compris le royaume de Benin City (Akinjogbin  C'est aussi à Ile-Ife que Leo Frobenius exhuma les fameux bronzes qui ont depuis fait la""}",False,544,https://journals.openedition.org/aaa/284,[''],16,/scholar?q=info:jtbfohuvTocJ:scholar.google.com/&output=cite&scirp=543&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=jtbfohuvTocJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=9749922776535258766&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:jtbfohuvTocJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://journals.openedition.org/aaa/284
544,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Old Magic and New Fury: The Theaphany of Afrekete in Audre Lorde\'s"" Tar Beach""', 'author': ['MC Ball'], 'pub_year': '2001', 'venue': 'NWSA Journal', 'abstract': 'She then asks Audre to dance. Audre is more favorably impressed with Kitty this time, noting that she wears ""a lot less make-up.... her chocolate skin and deep, sculptured mouth reminded me of a Benin bronze"" (244). Her image is now clearly African'}",False,545,https://www.jstor.org/stable/4316783,[''],23,/scholar?q=info:m_48y3-0qqkJ:scholar.google.com/&output=cite&scirp=544&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=m_48y3-0qqkJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=12225782599414251163&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:m_48y3-0qqkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
545,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Flow of Forms/Forms of Flow: Design Histories between Africa and Europe', 'author': ['K Pinther', 'A Weigand'], 'pub_year': '2018', 'venue': 'NA', 'abstract': 'techniques and architecture.24 That material morphosis has a particular impact in contact zones is illustrated, for example, by Afro-Portuguese ivory works dating from the fifteenth and six- teenth centuries through contact between the West Africa kingdom of Benin or Sierra'}",False,546,https://books.google.com/books?hl=en&lr=&id=3ylgDwAAQBAJ&oi=fnd&pg=PP1&dq=benin+bronzes+restitution&ots=fNL17WOfOJ&sig=jVrTekb5WGec3-sBqwJpohZNvEo,"['', '']",1,/scholar?q=info:CG9jnVQPe4IJ:scholar.google.com/&output=cite&scirp=545&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=CG9jnVQPe4IJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=9402125503158251272&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:CG9jnVQPe4IJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
546,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The effects of state succession on cultural property: ownership, control, protection', 'author': ['A Jakubowski'], 'pub_year': '2011', 'venue': 'NA', 'abstract': 'heritage 286 b) The restitution of cultural property removed from an occupied territory 289  125 Figure 5. Figure 5. Brass plaque showing the Oba of Benin with attendants, Edo peoples, 16 th c. AD. From Benin, Nigeria. Bronze. British Museum, London, United Kingdom. 173'}",False,547,http://diana-n.iue.it:8080/handle/1814/18414,[''],1,/scholar?q=info:_KydsB1QEtgJ:scholar.google.com/&output=cite&scirp=546&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D540%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=_KydsB1QEtgJ&ei=JDvGYPvZEtiR6rQP0KKB2Ak","/scholar?cites=15569594950220623100&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:_KydsB1QEtgJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://diana-n.iue.it:8080/bitstream/handle/1814/18414/Jakubowski_2011.pdf?sequence=1&isAllowed=y
