,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
253,cs smith,1,smith,"GreaterEuropean,British",0.0025730792,0.0041091386,0.0022330591,0.0053758896,0.0028027182,0.93060255,0.0009448234,0.015394839,0.015283785,0.0019486102,0.012589142,0.003485974,0.0026564354,Non-African
254,csq vila,1,vila,"GreaterEuropean,WestEuropean,Hispanic",0.0018446067,0.0037403996,0.0019813394,0.004461078,0.0065184007,0.024602223,0.00934103,0.020526797,0.06796712,0.0036298272,0.80190665,0.05153316,0.0019473159,Non-African
255,ct mtotha,1,mtotha,"GreaterAfrican,Africans",0.0010387434,0.0036412433,0.1499632,0.52419955,0.04176986,0.22382718,0.017315036,0.015646432,0.0038215292,0.0038339554,0.006651661,0.0059309527,0.0023607016,African
256,d aamir,1,aamir,"GreaterAfrican,Muslim",0.0013646187,0.0001772797,0.008137611,0.10057695,0.70583,0.01329444,0.00239011,0.014750846,0.0031808119,0.00048379466,0.0016972194,0.00094415667,0.14717224,African
89,aa adewunmi,1,adewunmi,"GreaterAfrican,Africans",0.00058994937,0.00022549933,0.026311558,0.50372124,0.1278829,0.18293132,0.0065739183,0.062302966,0.020116817,0.02186299,0.006633584,0.03548949,0.005357801,African
258,d alberge,1,alberge,"GreaterEuropean,WestEuropean,Nordic",0.0040591713,0.0005611194,0.00022301715,0.004131093,0.0046043224,0.10991983,0.02350169,0.18241063,0.20593476,0.11590426,0.054051243,0.03157923,0.2631196,Non-African
259,d apostolos-cappadona,1,apostolos-cappadona,"GreaterEuropean,WestEuropean,Italian",0.000702401,0.0027910366,9.609664e-05,0.00014107507,0.000825198,0.050759614,0.017227242,0.07459716,0.013337707,0.0069526127,0.1788525,0.65157074,0.0021465989,Non-African
293,dc conrad,1,conrad,"GreaterEuropean,British",0.012157105,0.007976102,0.009673061,0.0070423232,0.009293682,0.75241256,0.005904554,0.04526954,0.05162598,0.0049738926,0.05409813,0.036999,0.002574058,Non-African
294,dc turack,1,turack,"GreaterEuropean,British",0.0031309596,0.004193619,0.008134765,0.0051275776,0.007580121,0.8471686,0.0072394894,0.052648544,0.009622546,0.011682339,0.022029048,0.008950179,0.012492169,Non-African
295,ddupet du beau,1,du beau,"GreaterEuropean,WestEuropean,French",0.00025421963,0.00015603352,0.00053597055,8.526969e-05,0.0001538031,0.036533866,0.0017019169,0.0025650263,0.94602764,0.0025686808,0.0049325963,0.0024765132,0.0020084304,Non-African
339,e pinon escudero,1,pinon escudero,"GreaterEuropean,WestEuropean,Italian",0.000641765,0.0020136933,0.000108744105,0.00024053911,0.00052518636,0.022738457,0.00045863847,0.004823961,0.117323555,0.010216967,0.15682429,0.68250966,0.001574591,Non-African
327,e kreis,1,kreis,"GreaterEuropean,Jewish",0.004963931,0.0017370235,0.0064176754,0.004018193,0.012859027,0.072455496,0.04903229,0.39625803,0.0710191,0.27882913,0.0608065,0.016814468,0.024789155,Non-African
328,e labat,1,labat,"GreaterEuropean,WestEuropean,French",0.00041316327,0.00016329964,0.005923477,0.047373064,0.11902169,0.016574671,0.011742688,0.10843935,0.6470053,0.00819817,0.010838555,0.019713212,0.0045933216,African
329,e lehrer,1,lehrer,"GreaterEuropean,Jewish",0.0057476163,0.0008298096,0.0073342654,0.002858808,0.020845622,0.13537754,0.026505956,0.35384384,0.049107723,0.2248051,0.038332768,0.016774448,0.11763644,Non-African
330,e libonati,1,libonati,"GreaterEuropean,WestEuropean,Italian",0.0036107046,0.01144807,0.0027241244,0.017942755,0.0019788896,0.02506119,0.04345815,0.027524563,0.037225276,0.004984224,0.06825607,0.7539291,0.0018567942,Non-African
331,e lincot,1,lincot,"GreaterEuropean,WestEuropean,French",0.0076392894,0.0035313424,0.0009783994,0.001897727,0.0002300365,0.4546494,0.0024568273,0.018262077,0.47128573,0.00088063587,0.020152763,0.014998269,0.003037539,Non-African
332,e lucie-smith,1,lucie-smith,"GreaterEuropean,British",0.00041678778,0.00052254496,0.00038698525,0.003171521,0.009940831,0.9725743,0.00013330036,0.0075910445,0.0024641515,0.0003033973,0.0010755118,0.0010750821,0.00034446156,Non-African
333,e manikowska,1,manikowska,"GreaterEuropean,EastEuropean",0.0011237247,0.00027469418,0.020633297,0.028524077,0.031025883,0.03706784,0.64826196,0.114124164,0.026726224,0.08315468,0.005562348,0.0030864233,0.00043472217,Non-African
334,e matenga,1,matenga,"GreaterAfrican,Africans",0.00014317478,0.00020354558,0.0023286738,0.94621396,0.0006303609,0.009044193,0.00019944462,0.000114886185,0.006956321,0.00042586264,0.0180786,0.015642434,1.8466935e-05,African
335,e neumann,1,neumann,"GreaterEuropean,WestEuropean,Germanic",0.013474671,0.0063451394,0.06320717,0.01000071,0.018109474,0.08752411,0.047969487,0.22764298,0.03349635,0.40788755,0.054676984,0.008517525,0.021147888,Non-African
336,e odokuma,1,odokuma,"Asian,GreaterEastAsian,Japanese",0.054759447,0.9237089,0.00013347839,0.015389305,4.6340676e-05,0.00231445,0.00017291913,0.00015163819,0.0010810904,1.6473103e-05,0.0012061913,0.0010121058,7.6233164e-06,African
337,e ogboh,1,ogboh,"GreaterAfrican,Africans",0.005352725,0.014672693,0.00015289003,0.8029762,0.0019523265,0.09148392,0.00023565537,0.059210967,0.0067231953,0.00043916915,0.0048594307,0.01179337,0.00014750284,African
338,e pearson,1,pearson,"GreaterEuropean,British",0.0006771367,0.0015219565,0.0009407448,0.0055834404,0.00072613504,0.9412542,0.0011712381,0.017666837,0.015140667,0.00067909074,0.008086111,0.0051249284,0.0014274775,Non-African
340,e pye,1,pye,"GreaterEuropean,British",0.004400683,0.00037226034,0.00049950206,0.0043026297,0.0014667021,0.9282768,0.0006411297,0.025282076,0.02665201,0.00021397724,0.0037322547,0.0038104048,0.00034950118,Non-African
325,e gibbons,1,gibbons,"GreaterEuropean,British",0.009533796,0.00498376,0.016805913,0.00442398,0.0038357128,0.912075,0.0015857068,0.015868602,0.006733308,0.0005565094,0.014531662,0.0077010617,0.001364937,Non-African
341,e rankin,1,rankin,"GreaterEuropean,Jewish",0.004953113,0.0061441823,0.005762652,0.003001095,0.008252404,0.38071284,0.16572185,0.3851181,0.025231693,0.0022341788,0.00793203,0.001961489,0.0029742892,Non-African
342,e thirault,1,thirault,"GreaterEuropean,WestEuropean,French",0.0001145831,1.886091e-05,0.002440718,0.00034780742,0.0010964677,0.019489022,0.012193714,0.00284101,0.9523874,0.0040262444,0.0013809376,0.0024209172,0.0012423872,Non-African
343,e vratskidou,1,vratskidou,"GreaterEuropean,EastEuropean",0.0092972405,0.0011993604,0.0015106591,0.09446635,0.03479392,0.13321021,0.5719521,0.03520929,0.072944656,0.011436928,0.027848877,0.0014943779,0.0046360535,Non-African
344,e waterton,1,waterton,"GreaterEuropean,British",0.006935862,0.0005587863,0.00059517846,0.0008734743,0.00044643643,0.9679242,0.00047992892,0.0031503367,0.0119573,0.0005485086,0.0035937852,0.0020768372,0.0008593158,Non-African
345,e zarrini,1,zarrini,"GreaterEuropean,WestEuropean,Italian",0.00017975402,0.00028724363,0.00038086745,0.00064971874,0.003473761,0.0064143315,0.003469947,0.0061090635,0.07668746,0.00075666205,0.10507963,0.7959341,0.0005774468,Non-African
346,ea king,1,king,"GreaterEuropean,British",0.029973585,0.0012035475,0.005647661,0.0029460846,0.005500513,0.79549146,0.014490243,0.065983005,0.031172048,0.008706479,0.011374553,0.0031211737,0.024389608,Non-African
347,ea klesmith,1,klesmith,"GreaterEuropean,WestEuropean,Nordic",0.0039478084,0.0021636877,0.0002643829,0.0023795574,0.0030672653,0.0377296,0.06414237,0.13115692,0.028682362,0.33330145,0.00746415,0.015045082,0.37065527,Non-African
348,ec ejiogu,1,ejiogu,"GreaterAfrican,Africans",0.0027404323,0.002220345,0.0008086199,0.8361993,0.01304035,0.12140589,0.00013218945,0.0041333307,0.0038219166,0.00019382231,0.01163584,0.0031836035,0.00048443125,African
349,ec onyeozili,1,onyeozili,"GreaterAfrican,Africans",0.0046036746,0.00013837114,0.0003408258,0.95770335,0.00053644594,0.01141536,0.0064800675,0.0017994686,0.005819066,0.0005366291,0.0017135373,0.008885981,2.7098795e-05,African
350,ee curtis,1,curtis,"GreaterEuropean,British",0.0032258907,0.0014814106,0.0040448634,0.009776453,0.003134379,0.8100621,0.0033378038,0.02899925,0.05060431,0.0069453204,0.0239536,0.048839822,0.0055947583,Non-African
351,ee patrick,1,patrick,"GreaterEuropean,British",0.0028267086,0.00057592854,0.021766923,0.0042519784,0.0007151889,0.87268686,0.0075648595,0.035038255,0.009521509,0.009270905,0.019227562,0.01432218,0.002231111,Non-African
352,eh matthes,1,matthes,"GreaterEuropean,British",0.0005512103,0.0006148644,0.0707544,0.007593424,0.003381508,0.7437892,0.0027443003,0.046761557,0.0385403,0.004392889,0.045811616,0.016751185,0.018313456,Non-African
326,e haerinck,1,haerinck,"GreaterEuropean,British",0.005559654,0.00228739,0.005378759,0.0037960361,0.0017451069,0.6221656,0.029356327,0.017413566,0.052781187,0.20842443,0.026695376,0.021188572,0.0032079162,Non-African
324,e gbadegesin,1,gbadegesin,"GreaterAfrican,Muslim",0.0018638109,0.00084553333,0.08066666,0.0533121,0.2644808,0.15968043,0.2097804,0.047163513,0.042335726,0.070982434,0.03944618,0.014293313,0.015149231,African
296,de mcfarlane,1,mcfarlane,"GreaterEuropean,British",0.0015781287,0.00087213155,0.0010967796,0.0007583503,0.0003639592,0.9769474,7.7636214e-05,0.0026277136,0.0071543604,0.00045323756,0.0038579567,0.0034730555,0.0007391061,Non-African
309,e bazan,1,bazan,"GreaterEuropean,WestEuropean,French",0.004793918,0.018902052,0.01770445,0.037278768,0.11031473,0.1089058,0.045244362,0.20156997,0.31287533,0.009223337,0.075001046,0.055231687,0.002954516,Non-African
297,desp le systeme,1,le systeme,"GreaterEuropean,WestEuropean,French",0.0006278683,2.4578378e-05,0.00015125782,0.00060575816,0.00024239004,0.16746221,0.00010160588,0.0012583397,0.8137934,0.00072150544,0.009948474,0.0037602447,0.0013023599,Non-African
298,df jung,1,jung,"Asian,GreaterEastAsian,EastAsian",0.2454914,0.03067459,0.23878044,0.007837206,0.0100485375,0.22159967,0.028580016,0.029275915,0.018838128,0.020882415,0.07680565,0.011169554,0.060016457,Non-African
299,dg romano,1,romano,"GreaterEuropean,WestEuropean,Italian",0.0006988347,0.002030964,0.00045104505,0.0039840853,0.0004892535,0.0428774,0.0012891459,0.014260811,0.024020705,0.0060503655,0.18920381,0.7137468,0.00089680316,Non-African
300,dm causa,1,causa,"GreaterEuropean,WestEuropean,Hispanic",0.0011594752,0.001176242,0.0022042585,0.00336335,0.0014495216,0.007421423,0.0509116,0.015621312,0.03333992,0.0061360546,0.446924,0.41947895,0.010813972,Non-African
301,ds scott,1,scott,"GreaterEuropean,British",0.0047239624,0.004602217,0.0065564676,0.0032847822,0.00257781,0.91426617,0.0028457243,0.023799121,0.017635804,0.0016517813,0.0067549865,0.009550833,0.0017504009,Non-African
302,dy ho,1,ho,"Asian,GreaterEastAsian,EastAsian",0.84791833,0.003066698,0.0013520549,0.00020402962,0.0030856053,0.0974024,0.004072471,0.012450535,0.0058292025,0.0042686174,0.0013285092,0.0034850854,0.015536476,Non-African
303,e accad,1,accad,"GreaterAfrican,Muslim",0.007946557,0.007246684,0.016927153,0.027361706,0.31400588,0.1049054,0.0028629547,0.048245188,0.16344583,0.005137028,0.10875447,0.19267881,0.0004823523,African
304,e adamowicz,1,adamowicz,"GreaterEuropean,Jewish",0.0012512993,0.0013504146,0.00066813466,0.008999133,0.008105876,0.37964615,0.08179598,0.48474443,0.0076268343,0.0058010276,0.010919191,0.0085586915,0.0005328671,Non-African
305,e aguila,1,aguila,"GreaterEuropean,WestEuropean,Hispanic",0.0017399583,0.009182045,0.00087309524,0.09875329,0.005795546,0.04734877,0.011344461,0.054505236,0.084396414,0.0011263092,0.56634957,0.11839223,0.00019305426,Non-African
306,e akenzua,1,akenzua,"GreaterAfrican,Africans",0.008360924,0.025331011,0.0034245935,0.57904464,0.011045892,0.18832543,0.0017234797,0.0014744579,0.058444217,0.00023935859,0.031662896,0.08958848,0.0013347283,African
307,e arapi,1,arapi,"GreaterEuropean,WestEuropean,Italian",0.00046357288,0.0015176729,0.0992664,0.0042496067,0.00950783,0.0126952585,0.0028881922,0.19735524,0.022011293,0.009171765,0.023262415,0.60631675,0.011294048,Non-African
84,a wallace,1,wallace,"GreaterEuropean,British",0.0076490934,0.0026074615,0.0051343474,0.005426317,0.0047877557,0.8927423,0.0014688018,0.015193763,0.009690326,0.0009924761,0.009084649,0.03236801,0.012854747,Non-African
310,e bertho,1,bertho,"GreaterEuropean,WestEuropean,Italian",0.0025778178,0.012845179,0.04111518,0.0339614,0.027043976,0.166783,0.05490156,0.026121067,0.036292277,0.16236378,0.12559372,0.17166966,0.13873133,Non-African
81,a visconti,1,visconti,"GreaterEuropean,WestEuropean,Italian",0.00020272682,0.00037282583,6.9939684e-05,0.00020161761,0.0002087416,0.011350936,0.0005046354,0.006316497,0.055246405,0.0011230976,0.117431924,0.8068656,0.000105007624,Non-African
311,e boudiere,1,boudiere,"GreaterEuropean,WestEuropean,French",0.0003900184,1.9697905e-05,0.0018759395,0.043765448,0.000443092,0.14520611,0.0005262209,0.0017407439,0.7894801,0.00019583585,0.010193599,0.005708308,0.00045486214,Non-African
312,e campfens,1,campfens,"GreaterEuropean,British",0.0068406616,0.0039868,0.016675796,0.0057962337,0.0020567125,0.38727224,0.009817255,0.052565124,0.27827066,0.096608505,0.104163304,0.022209372,0.013737327,Non-African
313,e carnegie,1,carnegie,"GreaterEuropean,British",0.0018994381,0.0013848741,0.0085215205,0.033309586,0.0030128274,0.5523763,0.001829046,0.032406628,0.081475504,0.0067418553,0.16515914,0.106861874,0.005021468,Non-African
314,e cherel,1,cherel,"GreaterEuropean,WestEuropean,French",0.0070281858,0.00080443674,0.09500199,0.0483572,0.034459237,0.10462605,0.040095113,0.22336489,0.33515516,0.048423033,0.03690248,0.01850857,0.007273572,Non-African
315,e coffield,1,coffield,"GreaterEuropean,British",0.00074911595,0.0011726719,0.0022356303,0.0006597044,0.00030736648,0.90672046,0.0049865674,0.036897447,0.038418084,0.0013490936,0.0044090343,0.00094027957,0.0011546273,Non-African
83,a walker,1,walker,"GreaterEuropean,British",0.0015260833,0.0010884418,0.020610306,0.004028843,0.008803767,0.8545507,0.0031587034,0.044181317,0.017623074,0.009499065,0.014713954,0.011260974,0.008954696,Non-African
317,e de la heronniere,1,de la heronniere,"GreaterEuropean,WestEuropean,French",0.00013278397,4.3834298e-05,0.00022116494,0.00030779475,0.0001939089,0.023655772,0.00014531834,0.0010918345,0.93805707,0.0009559808,0.026769992,0.008278473,0.0001459532,Non-African
318,e demuynck,1,demuynck,"GreaterEuropean,WestEuropean,French",0.0013665165,9.327688e-05,0.0005685709,0.002615465,0.0011959566,0.20696293,0.019619692,0.0059357104,0.74685234,0.007044845,0.0031990996,0.0012485036,0.0032970882,Non-African
319,e duthie,1,duthie,"GreaterEuropean,British",0.002088572,0.0021629483,0.0077023217,0.015134551,0.0014359063,0.89022404,0.0004492281,0.008174291,0.0547886,0.0028635163,0.00475165,0.008851531,0.0013726716,Non-African
82,a volante,1,volante,"GreaterEuropean,WestEuropean,French",0.002917826,0.0013775541,0.004715467,0.0042386213,0.0006551392,0.027136303,0.014372813,0.0068908716,0.47122887,0.08588257,0.0959027,0.27122274,0.013458402,Non-African
321,e eyo,1,eyo,"GreaterEuropean,British",0.02906161,0.0033252551,0.003003142,0.1977147,0.001472349,0.5679116,0.001345075,0.0073001552,0.026291402,0.0018324064,0.0763537,0.032782786,0.051605828,African
322,e feau,1,feau,"GreaterEuropean,WestEuropean,French",0.017606147,0.002123984,0.001971555,0.0033947804,0.00069204357,0.27683997,0.010650826,0.03356135,0.61964536,0.0044346116,0.023343703,0.004203845,0.0015318673,Non-African
233,c woodhead,1,woodhead,"GreaterEuropean,British",0.0011854776,0.002027962,0.003942759,0.000938443,0.0007149712,0.9761545,0.00020014225,0.0051035206,0.0035128559,0.0004480292,0.005543778,0.00015328678,7.427437e-05,Non-African
230,c welling,1,welling,"GreaterEuropean,British",0.0043084146,0.0004829737,0.0071924655,0.005045684,0.0015666453,0.8984309,0.0049436246,0.017095068,0.010944152,0.014891542,0.013880623,0.0010413828,0.02017656,Non-African
110,am petrequin,1,petrequin,"GreaterEuropean,WestEuropean,French",0.0006530483,0.0014653817,0.00021536459,0.00063975516,0.0004436531,0.017708914,0.014368818,0.0039191907,0.9094724,0.0014534754,0.021065775,0.028304568,0.00028970747,Non-African
229,c war,1,war,"GreaterEuropean,British",0.13019758,0.033381756,0.06215335,0.023833442,0.11309039,0.17130823,0.032702606,0.041589566,0.16562517,0.062763944,0.1270794,0.015543214,0.020731386,Non-African
141,b l'estoile,1,l'estoile,"GreaterEuropean,WestEuropean,French",0.0010144435,0.0018009072,5.419513e-05,0.22493143,0.03213765,0.029842682,0.0006145733,0.0070439307,0.6788854,0.0025926523,0.0026263462,0.0176032,0.0008526132,Non-African
106,am brandstetter,1,brandstetter,"GreaterEuropean,British",0.0032572479,0.00798275,0.008626313,0.003127481,0.00035061635,0.90473676,0.00270446,0.018388284,0.013671543,0.013455947,0.011385849,0.0027092795,0.009603449,Non-African
143,b lehoczki,1,lehoczki,"GreaterEuropean,Jewish",0.003798444,0.0029704112,0.02262572,0.0048029656,0.05543606,0.16038677,0.13518329,0.31908476,0.09469067,0.0864926,0.09620128,0.0035594285,0.014767513,Non-African
144,b mauro,1,mauro,"GreaterEuropean,WestEuropean,Italian",0.008135514,0.029949727,0.039842054,0.014380771,0.007876647,0.03828711,0.0064462405,0.010419989,0.07640416,0.008388517,0.24730009,0.51081234,0.0017568487,Non-African
145,b meehan,1,meehan,"GreaterEuropean,British",0.117386125,0.0014141205,0.08996867,0.015522155,0.12226703,0.5916184,0.001924367,0.026313791,0.016913254,0.0016829956,0.009676699,0.003403282,0.0019090984,Non-African
146,b melchior-bonnet,1,melchior-bonnet,"GreaterEuropean,British",0.0026364364,0.00016831799,0.0007774098,0.014156498,0.0021662528,0.5990024,0.011558134,0.007951799,0.26898462,0.017837906,0.01325448,0.012634919,0.048870865,Non-African
147,b nadia,1,nadia,"Asian,IndianSubContinent",0.0035266036,0.014033754,0.75828254,0.010587133,0.016710073,0.024925653,0.0055518257,0.029381448,0.011143671,0.0009033565,0.073289484,0.05158605,7.845204e-05,Non-African
148,b okpara,1,okpara,"GreaterAfrican,Africans",0.00077394006,0.0021382647,0.00019628678,0.9818679,0.00033407038,0.005586493,0.00024188211,0.00018243774,0.0067115095,5.6415658e-05,0.00027861097,0.0015382795,9.378086e-05,African
149,b overlaet,1,overlaet,"GreaterEuropean,British",0.012718856,0.016349763,0.0010726291,0.00810974,0.01680233,0.41029984,0.03255101,0.07791446,0.13312925,0.05051982,0.15375628,0.022774715,0.06400135,Non-African
150,b party,1,party,"GreaterEuropean,British",0.083019994,0.0029795154,0.18007839,0.008163378,0.013041514,0.45046785,0.03056877,0.03556278,0.110113576,0.0033745882,0.03072121,0.04546218,0.0064461892,Non-African
151,b pavelin lesic,1,pavelin lesic,"GreaterEuropean,WestEuropean,Italian",0.0023521401,0.008925125,0.0025251668,0.0008042416,0.0064848093,0.04054773,0.0034749333,0.0119093545,0.17989668,0.040751632,0.2225616,0.4777631,0.0020035782,Non-African
152,b plankensteiner,1,plankensteiner,"GreaterEuropean,Jewish",0.0009951747,0.0047059907,0.0013815158,0.00058990304,0.0061182366,0.23200062,0.019725952,0.28704596,0.048795953,0.21246047,0.09504542,0.03971181,0.05142297,Non-African
153,b putova,1,putova,"GreaterEuropean,EastEuropean",7.8426034e-05,0.00012655855,0.00069076975,0.00016472377,0.027013738,0.0031678614,0.9268498,0.026565816,0.001207409,0.00014835387,0.0060467683,0.006918081,0.0010216911,Non-African
