,index,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
597,158,catherine,1,0.009119509,0.0058988025,0.006317517,0.00578719,0.026174951,0.47120652,0.21344972,0.032483272,0.067250006,0.03247565,0.06044013,0.0644822,0.0049144947,"GreaterEuropean,British",Non-African
598,159,cela,1,0.0004621871,0.0012341915,0.0012142612,0.0045355246,0.013861164,0.015968177,0.0069480794,0.014701167,0.02898892,0.0038350052,0.11207532,0.79584575,0.0003302661,"GreaterEuropean,WestEuropean,Italian",Non-African
599,160,chamberlain’s,1,0.012115927,0.0030700685,0.0070371577,0.0036596765,0.007688074,0.2813641,0.035029046,0.009373345,0.4052311,0.025448183,0.14399943,0.049578562,0.016405286,"GreaterEuropean,WestEuropean,French",Non-African
600,161,charles,1,0.004387606,0.005180447,0.018164333,0.0032035864,0.0059768483,0.71107423,0.005864214,0.08498185,0.08217406,0.011442802,0.03690618,0.021604102,0.009039747,"GreaterEuropean,British",Non-African
601,162,charter,1,0.0013659018,0.0035587682,0.028456395,0.0022499484,0.0018775068,0.7420701,0.004323788,0.11946468,0.061455574,0.012252589,0.012506756,0.008221145,0.0021967683,"GreaterEuropean,British",Non-African
602,163,"charter
",1,0.0013659018,0.0035587682,0.028456395,0.0022499484,0.0018775068,0.7420701,0.004323788,0.11946468,0.061455574,0.012252589,0.012506756,0.008221145,0.0021967683,"GreaterEuropean,British",Non-African
603,164,chatelain,1,0.008418733,0.00030690996,0.7436011,0.00572377,0.02611474,0.11080215,0.004903465,0.004741182,0.08609782,0.003015569,0.005128707,0.00034234265,0.00080353953,"Asian,IndianSubContinent",Non-African
604,165,cheney,1,0.004303571,0.0010619288,0.021793807,0.031730674,0.0060236193,0.83735263,0.0070150634,0.051403012,0.021397552,0.0014602594,0.009662009,0.0056750854,0.0011208131,"GreaterEuropean,British",Non-African
605,166,chinookan,1,0.29476985,0.092945606,0.13436513,0.2880101,0.027800426,0.109595746,0.0052167075,0.015158677,0.011351751,0.0007594076,0.018018529,0.001955055,5.2943826e-05,"Asian,GreaterEastAsian,EastAsian",Non-African
606,169,chr,1,0.22264983,0.02545988,0.049203653,0.006375825,0.014070567,0.296368,0.03532974,0.08148652,0.035748,0.16829967,0.022110479,0.018982027,0.023915846,"GreaterEuropean,British",Non-African
607,170,chukwukadibia,1,0.0046529034,0.00029548557,0.002252899,0.942987,0.0002329963,0.047340702,0.0013394854,0.000103453924,0.0003782843,0.00019606433,0.00017672863,2.7949705e-05,1.6105978e-05,"GreaterAfrican,Africans",African
608,172,clara herrmann,1,0.0033021492,0.028936557,0.003627836,0.0024754584,0.0020057973,0.16689347,0.027169224,0.06675365,0.19424587,0.107898876,0.30521488,0.058664147,0.032812048,"GreaterEuropean,WestEuropean,Hispanic",Non-African
609,173,codrea-rado,1,0.001835917,0.00071925094,0.03753277,0.030552996,0.0104110865,0.40434054,0.0030374294,0.28097096,0.019623097,0.06661303,0.036364704,0.10618521,0.0018129796,"GreaterEuropean,British",Non-African
610,174,coens,1,0.0077383453,0.0051359157,0.008993303,0.00469963,0.005074933,0.5447738,0.019031748,0.11493144,0.056487937,0.15022197,0.057205286,0.016594062,0.009111597,"GreaterEuropean,British",Non-African
611,209,de gaulle airport,1,0.00023839955,0.0005891112,0.0018723343,0.0013645022,0.0013863436,0.06311104,0.00073577545,0.0010227723,0.88047236,0.00220556,0.040298115,0.00636944,0.00033428188,"GreaterEuropean,WestEuropean,French",Non-African
612,211,de grunne,1,0.0003235964,7.422777e-05,0.00028566652,0.00013595357,0.00057053624,0.03936237,0.0055879904,0.0024466754,0.76762295,0.05720477,0.038542233,0.01655063,0.07129238,"GreaterEuropean,WestEuropean,French",Non-African
613,145,burns,1,0.003662695,0.0023170533,0.018524455,0.0033989563,0.0027316122,0.80591404,0.0080520455,0.06484272,0.04564671,0.011176572,0.015475503,0.0057586604,0.012498851,"GreaterEuropean,British",Non-African
614,247,dresden,1,0.0016729549,0.0016528298,0.0011650906,0.0021417448,0.0012256046,0.89857024,0.005346685,0.050761845,0.008815256,0.006628937,0.005272989,0.008995098,0.007750707,"GreaterEuropean,British",Non-African
615,249,dugdale,1,0.0010304954,0.00016575749,0.00074290123,0.0012472277,0.0007079523,0.9666725,0.0001494156,0.005848433,0.010448902,0.0006658824,0.0021077138,0.00725983,0.0029530341,"GreaterEuropean,British",Non-African
616,250,dumont,1,0.0006646122,0.0022406057,0.001856733,0.0011902559,0.002940371,0.055457477,0.008798743,0.014822097,0.88098985,0.0006060162,0.02005405,0.008911531,0.0014676988,"GreaterEuropean,WestEuropean,French",Non-African
617,252,duty,1,0.009505949,0.0021780778,0.3463265,0.020715585,0.047856666,0.16588517,0.02748159,0.023610242,0.19654264,0.009501156,0.034545284,0.07999971,0.035851467,"Asian,IndianSubContinent",Non-African
618,253,earl,1,0.0010003583,0.0071273316,0.0108398,0.0026382462,0.0025085157,0.8277179,0.008445504,0.08078022,0.022901963,0.0036955185,0.019183598,0.011897071,0.0012639805,"GreaterEuropean,British",Non-African
619,254,eboreime,1,0.018381096,0.009100665,0.0007815982,0.04194495,0.0022725977,0.09331883,0.016129984,0.06819042,0.40208185,0.015731199,0.27183902,0.050450627,0.009777181,"GreaterEuropean,WestEuropean,French",Non-African
620,255,ed,1,0.3435431,0.09009394,0.016074529,0.025334904,0.08270116,0.05264945,0.0148132155,0.025371112,0.15883826,0.00832815,0.152371,0.018730862,0.011150308,"Asian,GreaterEastAsian,EastAsian",Non-African
621,257,edwards,1,0.004804111,0.0017511095,0.009172257,0.0022057083,0.0028433574,0.92174,0.0013238057,0.013481998,0.021440715,0.0019320517,0.012170693,0.0044558807,0.0026783338,"GreaterEuropean,British",Non-African
622,259,egharevba,1,0.00045722432,0.00027222646,0.025695635,0.8895858,0.03218916,0.0047439933,0.024858845,0.008341621,0.0055498984,0.0016381213,0.005136235,0.0010220094,0.00050916395,"GreaterAfrican,Africans",African
623,262,ekpo,1,0.00076676946,0.0007070339,0.005072142,0.8484278,0.070748046,0.025241159,0.0149043575,0.008755559,0.020882878,0.0017875499,0.0014040178,0.0011519874,0.0001507765,"GreaterAfrican,Africans",African
624,263,ekpo’s,1,0.0012361954,7.3334515e-05,0.00047415224,0.95618707,0.0020369058,0.015187116,0.003127698,0.0025911531,0.01797672,0.00023420539,0.00024126431,0.00019767095,0.0004364464,"GreaterAfrican,Africans",African
625,264,elena indelicato,1,0.008307118,0.015741475,0.0014430609,0.018161405,0.02114643,0.050719168,0.0076225023,0.048983425,0.021056952,0.14745612,0.1652834,0.48816916,0.005909811,"GreaterEuropean,WestEuropean,Italian",Non-African
626,265,elena indelicato contact,1,0.0030852866,0.032524575,0.0092236465,0.014535829,0.16337599,0.098562635,0.03463625,0.04767607,0.07743864,0.009824014,0.06390026,0.43946302,0.005753779,"GreaterEuropean,WestEuropean,Italian",Non-African
627,266,elena indelicato  ,1,0.008307118,0.015741488,0.001443063,0.018161418,0.021146439,0.050719205,0.0076225055,0.04898346,0.021056972,0.14745623,0.16528335,0.48816893,0.005909808,"GreaterEuropean,WestEuropean,Italian",Non-African
628,267,elizabeth,1,0.0043344954,0.0014081886,0.0842637,0.11473283,0.28192288,0.08790964,0.03750871,0.17252578,0.012523884,0.036301702,0.07263705,0.024611158,0.069320075,"GreaterAfrican,Muslim",African
629,268,elkins,1,0.009147278,0.006857025,0.0057562976,0.00106454,0.010169635,0.80719876,0.003183617,0.060862042,0.020234492,0.03441892,0.02249828,0.010304717,0.008304434,"GreaterEuropean,British",Non-African
630,269,elsy,1,0.008294942,0.0077942978,0.0088734105,0.011835101,0.05273759,0.57202876,0.0107335,0.20877266,0.04318753,0.012547279,0.03149301,0.020906305,0.010795572,"GreaterEuropean,British",Non-African
631,270,emeka,1,0.010210026,0.9398381,0.00032504692,0.039115515,0.0012975188,0.0018403733,0.0035587044,0.00087726186,0.0013009331,3.8438862e-05,0.0011013686,0.0004883359,8.4772855e-06,"Asian,GreaterEastAsian,Japanese",Non-African
632,271,emokpae,1,0.062605485,0.006575722,0.01845191,0.67985874,0.0024497868,0.14291777,0.006422859,0.008061742,0.02038564,0.00045975638,0.020034106,0.029567888,0.0022085877,"GreaterAfrican,Africans",African
633,273,england,1,0.0073954575,0.0008694252,0.0022326256,0.0009249979,0.0020274862,0.8634803,0.0019166549,0.011889794,0.055394758,0.011820681,0.0073766573,0.0023537918,0.032317292,"GreaterEuropean,British",Non-African
634,274,english,1,0.009185064,0.006660466,0.0016875922,0.004640996,0.008924873,0.79602,0.005498116,0.055096008,0.059979845,0.0044352044,0.012756412,0.027244208,0.00787125,"GreaterEuropean,British",Non-African
635,275,enogie,1,0.0062868004,0.16409072,0.0029492392,0.49453574,0.00706967,0.10480837,0.001050166,0.12399473,0.03265347,0.0047394,0.03317063,0.0198372,0.004813842,"GreaterAfrican,Africans",African
636,248,druck,1,0.015943125,0.00853425,0.0024800133,0.0033969688,0.0018976226,0.6174446,0.02323517,0.07208907,0.06827324,0.12635897,0.021244634,0.028468108,0.010634365,"GreaterEuropean,British",Non-African
637,246,drechsler,1,0.0047529005,0.002665684,0.0069454024,0.0032962733,0.001550717,0.04292257,0.106386416,0.40701953,0.059299204,0.29045498,0.03866959,0.017880486,0.018156262,"GreaterEuropean,Jewish",Non-African
638,212,de la culture,1,0.0013097804,0.004722669,0.00049930724,0.00016631349,0.00036611626,0.028041448,0.00014781102,0.0018103677,0.9195976,0.00042990776,0.035083707,0.0077231005,0.000101855134,"GreaterEuropean,WestEuropean,French",Non-African
639,244,draper,1,0.004941845,0.0026031474,0.008392915,0.008566085,0.0023183231,0.8003102,0.0117315035,0.07826145,0.037828896,0.008047185,0.014879119,0.019659644,0.002459751,"GreaterEuropean,British",Non-African
640,213,de mme grutters,1,0.0038987063,0.0007519021,0.0016095153,0.0017345761,0.0035027976,0.15431644,0.027853433,0.05683196,0.5177878,0.18193482,0.00843713,0.02540394,0.015936952,"GreaterEuropean,WestEuropean,French",Non-African
641,215,debatten,1,0.0025816513,0.001178414,0.004128748,0.0071496787,0.009944813,0.18292485,0.027767671,0.027047595,0.44142893,0.0440232,0.022160541,0.019697258,0.20996657,"GreaterEuropean,WestEuropean,French",Non-African
642,216,del africa,1,0.00024455608,0.0045672017,0.00010808544,0.00083421456,0.0036033038,0.01132769,0.00028841125,0.0098103965,0.02108355,0.00023190303,0.06339457,0.884196,0.00031010146,"GreaterEuropean,WestEuropean,Italian",Non-African
643,217,del arte,1,0.00022049742,0.0039363345,2.154053e-05,0.0012091334,0.0058804164,0.0075673503,0.0005381434,0.010860276,0.062447228,0.0004083138,0.3871233,0.5193653,0.0004222162,"GreaterEuropean,WestEuropean,Italian",Non-African
644,218,delacroix,1,0.00010189854,8.160027e-05,0.0029258807,0.0013177631,0.00091370277,0.013644014,0.0011930639,0.008192875,0.96402586,0.0018091686,0.0014598109,0.0032453719,0.0010888765,"GreaterEuropean,WestEuropean,French",Non-African
645,219,denham rayment moor,1,0.005243507,0.007381633,0.010837195,0.008456928,0.004217053,0.8587939,0.00014865326,0.0011856131,0.068340115,0.004677355,0.023568952,0.004981723,0.0021673965,"GreaterEuropean,British",Non-African
646,220,depardieu,1,0.0014344722,0.0001814873,0.0006869256,0.004453386,0.00019985395,0.0053808456,0.00014976808,0.00016104097,0.87063533,0.0039449455,0.042416085,0.070336655,1.912269e-05,"GreaterEuropean,WestEuropean,French",Non-African
647,221,dernburg,1,0.006292175,0.0077673392,0.0011556753,0.00069589633,0.0029807813,0.11303828,0.090224706,0.47049248,0.049408756,0.089857,0.0372533,0.019179722,0.11165394,"GreaterEuropean,Jewish",Non-African
648,222,des kolonialismus,1,0.000974705,0.00020391966,0.0013072612,0.0024107539,0.00046084827,0.0111016575,0.07217896,0.03582424,0.013175814,0.015256332,0.0046718223,0.83490765,0.0075259986,"GreaterEuropean,WestEuropean,Italian",Non-African
649,223,dhaklama,1,0.0026740048,0.0014819395,0.61345303,0.23530018,0.07594309,0.035257824,0.0021440883,0.004544666,0.010097934,0.00023397003,0.01253937,0.0063090064,2.096813e-05,"Asian,IndianSubContinent",Non-African
650,224,diab,1,0.08162636,0.0066662105,0.10561828,0.19740647,0.060351726,0.04901577,0.009706688,0.035128232,0.15486677,0.0062232236,0.1934364,0.09770531,0.0022485498,"GreaterAfrican,Africans",African
651,227,digital,1,0.0005579157,0.0020498242,0.40355623,0.014753741,0.3512985,0.03049382,0.016663078,0.043419827,0.05838099,0.0035995408,0.060704947,0.008050539,0.0064710435,"Asian,IndianSubContinent",Non-African
652,228,dipl,1,0.025480114,0.0018041622,0.16201429,0.045293264,0.17511798,0.15203887,0.014916471,0.020307176,0.16354075,0.08327895,0.09253122,0.053720076,0.0099568,"GreaterAfrican,Muslim",African
653,229,direktorin,1,0.000681661,4.3497905e-05,0.01457247,0.0047560227,0.053910714,0.001813127,0.9030296,0.009033509,0.007636291,0.0013400561,0.00095339597,0.000427696,0.0018018768,"GreaterEuropean,EastEuropean",Non-African
654,231,district,1,0.009575655,0.022159887,0.019603565,0.006308976,0.03899703,0.42907685,0.05261903,0.19302312,0.025133863,0.02731897,0.03346352,0.13076118,0.011958332,"GreaterEuropean,British",Non-African
655,233,diyanbanza,1,0.0024659685,0.0019451436,0.023242198,0.8995021,0.007921573,0.011557222,0.0015597125,0.008534722,0.008414877,0.00019552816,0.01524233,0.019411094,7.575754e-06,"GreaterAfrican,Africans",African
656,236,dolan,1,0.0019797734,0.0065467,0.018123312,0.018229295,0.00943717,0.5164307,0.03947337,0.04797212,0.17188147,0.022605728,0.08897621,0.051848885,0.006495322,"GreaterEuropean,British",Non-African
657,237,dolz,1,0.0011496478,0.0015613781,0.005730356,0.008088108,0.013450493,0.29030487,0.09401253,0.18501127,0.14774808,0.16629656,0.025758134,0.0464743,0.014414294,"GreaterEuropean,British",Non-African
658,240,downing,1,0.00022805535,0.0011850626,0.000872362,0.0036111672,0.0032264285,0.9621201,0.0007721803,0.0061260383,0.0019176067,0.00266349,0.013620919,0.0009657494,0.0026907593,"GreaterEuropean,British",Non-African
659,241,download,1,0.0016430967,0.0026113556,0.0044808905,0.0048739696,0.0029646337,0.9547877,0.0008654412,0.0071411775,0.00906006,0.00028393237,0.010101941,0.0006982761,0.0004875213,"GreaterEuropean,British",Non-African
660,242,dr,1,0.030235097,0.021190612,0.007461062,0.017282179,0.01293214,0.3489153,0.08864442,0.2276985,0.061484523,0.056174215,0.022684284,0.05373958,0.051558036,"GreaterEuropean,British",Non-African
661,148,c stevens’,1,0.003477882,0.010038303,0.0033018172,0.0032054223,0.0031362043,0.06840032,0.111959666,0.063203104,0.16776583,0.009870183,0.308347,0.15327619,0.0940181,"GreaterEuropean,WestEuropean,Hispanic",Non-African
662,144,bundesregierung,1,0.13694629,0.036829017,0.018310953,0.013272084,0.071245074,0.4083149,0.011073806,0.0033368303,0.062119342,0.054386392,0.028463798,0.0027920227,0.15290943,"GreaterEuropean,British",Non-African
663,278,erbes,1,0.0047346856,0.006023033,0.021643346,0.13043928,0.06268413,0.23216523,0.05082773,0.13577127,0.042294703,0.13642676,0.074467175,0.0139453355,0.08857733,"GreaterEuropean,British",Non-African
664,36,almodovar,1,6.9190486e-05,0.00036039602,0.058437902,0.0015677136,0.07666996,0.117456585,0.01926286,0.23308623,0.0338269,0.0029616163,0.43204427,0.022071876,0.0021845172,"GreaterEuropean,WestEuropean,Hispanic",Non-African
665,38,amos,1,0.006240317,0.043659143,0.012935838,0.0260658,0.014361761,0.17304935,0.022445772,0.09523794,0.059657972,0.047521252,0.34770745,0.1395676,0.01154972,"GreaterEuropean,WestEuropean,Hispanic",Non-African
666,39,ana,1,0.08164817,0.103118666,0.07742644,0.026481805,0.33408764,0.041723467,0.01803822,0.08202968,0.0776037,0.003257257,0.102977626,0.045313176,0.00629412,"GreaterAfrican,Muslim",African
667,40,anteil,1,0.0024250406,0.032268826,0.013786357,0.0049529057,0.09148426,0.16255286,0.058446135,0.1723942,0.29522964,0.019167451,0.085257374,0.014219304,0.04781571,"GreaterEuropean,WestEuropean,French",Non-African
668,44,aporia’,1,0.009369962,0.002767184,0.06819942,0.13186073,0.07313785,0.08682028,0.13885112,0.17788976,0.1619807,0.017618513,0.075566225,0.04115024,0.014788014,"GreaterEuropean,Jewish",Non-African
669,45,appiah,1,0.0007836017,0.00042778673,0.18287873,0.53001255,0.069939,0.028157761,0.0027611454,0.13859099,0.006906782,0.003271119,0.008042686,0.01724418,0.010983604,"GreaterAfrican,Africans",African
670,47,apres,1,0.003990611,0.0012756207,0.021983828,0.0373534,0.014546947,0.084607475,0.0029953641,0.19049917,0.07930173,0.008083562,0.51745975,0.035255227,0.0026473526,"GreaterEuropean,WestEuropean,Hispanic",Non-African
671,48,aquinas,1,0.0016300264,0.0006465569,0.0022421235,0.02402236,0.00769753,0.012701828,0.12460189,0.27948886,0.1856913,0.081803925,0.21721652,0.058044467,0.0042125597,"GreaterEuropean,Jewish",Non-African
672,50,argumenten,1,0.011103842,0.08144383,0.018493498,0.009888394,0.2537672,0.04968817,0.012761039,0.025670903,0.015766604,0.019558022,0.17944498,0.048120152,0.27429342,"GreaterEuropean,WestEuropean,Nordic",Non-African
673,51,arnaut,1,0.00062166667,0.00022753442,0.00878,0.0007803648,0.008715459,0.15218097,0.006874582,0.05621303,0.685422,0.0035594474,0.040759813,0.035702646,0.00016247215,"GreaterEuropean,WestEuropean,French",Non-African
674,52,"arnold
shia labeouf",1,0.0032924938,0.0026492262,0.00025124542,0.035587255,0.029785605,0.05961716,0.008078355,0.004525869,0.7994945,0.00829331,0.012378372,0.010304613,0.025741966,"GreaterEuropean,WestEuropean,French",Non-African
675,54,arts,1,0.025851032,0.011672765,0.01697792,0.0044260267,0.01941394,0.7084105,0.041003093,0.05076352,0.047130156,0.02029302,0.020049011,0.014279067,0.019730082,"GreaterEuropean,British",Non-African
676,55,artworks,1,0.002903267,0.0002436505,0.00051539356,0.0008916224,0.0007683598,0.9828555,0.00037649146,0.0034805445,0.0036669788,0.00046056655,0.0030965165,0.00026733472,0.00047376813,"GreaterEuropean,British",Non-African
677,56,assanti,1,0.00011850456,0.0018691284,0.013056989,0.0414536,0.004473939,0.024584033,0.00056485325,0.020967951,0.02012739,0.0019714779,0.16770422,0.70270324,0.0004046613,"GreaterEuropean,WestEuropean,Italian",Non-African
678,57,atiku,1,0.010490094,0.012656783,0.038967106,0.7670225,0.07158974,0.05829476,0.004873102,0.008567598,0.01446029,0.0012015185,0.0055765044,0.0044025625,0.0018975381,"GreaterAfrican,Africans",African
679,58,auctioneers,1,0.006604205,0.011612487,0.009356272,0.0054555847,0.036142454,0.5928881,0.0098212045,0.0219192,0.08470625,0.06822842,0.0108330585,0.13606493,0.0063678497,"GreaterEuropean,British",Non-African
680,59,aufarbeitung,1,0.051601026,0.0010093345,0.0007580253,0.00388714,0.0045798756,0.026351241,0.0029017911,0.0021942873,0.8598277,0.024924675,0.007096901,0.00078852754,0.014079484,"GreaterEuropean,WestEuropean,French",Non-African
681,60,aufbau,1,0.0019322396,0.000106647814,0.00014877922,0.0027873118,0.009115562,0.01582329,0.010994046,0.09342995,0.6237102,0.16419134,0.017156309,0.002588025,0.058016274,"GreaterEuropean,WestEuropean,French",Non-African
682,61,auffassung,1,0.15259174,0.0011645403,0.0028797963,0.0061365766,0.015890367,0.25902438,0.0040175626,0.0047594965,0.45656866,0.03422297,0.03711262,0.0021034237,0.023527784,"GreaterEuropean,WestEuropean,French",Non-African
